ProgramId,Title,Description,Availability,Duration,EducationLevel,TargetLevel,Capacity,CreatedAt,ProgramPostStatus,MentorProfileId,DomainId,SubDomainId,mentor_total_programs
1139,Introduction to Data Engineering,This mentorship focuses on Data Engineering with practical applications.,Available,,sophomore,Mid,9,2025-10-02 00:00:00,0,522,2,13,5
3051,Introduction to Backend Development,This mentorship focuses on Backend Development with practical applications.,Available,,junior,Senior,7,2025-05-17 00:00:00,0,982,1,1,5
2283,Mastering Mobile Development,This mentorship focuses on Mobile Development with practical applications.,Available,,junior,Junior,9,2025-08-05 00:00:00,0,141,1,4,4
2775,Machine Learning for Beginners,This mentorship focuses on Machine Learning with practical applications.,Available,,freshman,Junior,8,2025-01-25 00:00:00,0,1121,2,7,3
2430,Introduction to Product Design,This mentorship focuses on Product Design with practical applications.,Available,,graduate,Junior,3,2024-08-02 00:00:00,0,448,3,15,4
1345,Mastering Product Management,This mentorship focuses on Product Management with practical applications.,Available,,senior,Beginner,8,2025-05-31 00:00:00,0,664,4,19,2
1697,Introduction to Branding,This mentorship focuses on Branding with practical applications.,Available,,senior,Mid,8,2025-08-23 00:00:00,0,47,3,18,3
2543,Data Science for Real Projects,This mentorship focuses on Data Science with practical applications.,Available,,sophomore,Beginner,4,2024-09-02 00:00:00,0,1295,2,12,5
1378,Product Design for Beginners,This mentorship focuses on Product Design with practical applications.,Available,,freshman,Beginner,3,2024-08-13 00:00:00,1,867,3,15,4
769,Introduction to Full Stack Development,This mentorship focuses on Full Stack Development with practical applications.,Available,,sophomore,Beginner,10,2025-09-24 00:00:00,0,865,1,3,4
2671,Mastering Graphic Design,This mentorship focuses on Graphic Design with practical applications.,Available,,freshman,Beginner,13,2025-08-21 00:00:00,1,1498,3,16,4
11,Mastering UI/UX Design,This mentorship focuses on UI/UX Design with practical applications.,Available,,freshman,Senior,6,2025-03-15 00:00:00,0,514,3,14,4
2867,Introduction to Computer Vision,This mentorship focuses on Computer Vision with practical applications.,Available,,senior,Senior,9,2024-10-13 00:00:00,0,13,2,9,5
1142,Mastering Computer Vision,This mentorship focuses on Computer Vision with practical applications.,Available,,freshman,Senior,3,2025-10-14 00:00:00,0,522,2,9,5
2092,Hands-on Mobile Development Training,This mentorship focuses on Mobile Development with practical applications.,Available,,freshman,Mid,6,2025-10-02 00:00:00,0,1271,1,4,3
1646,Frontend Development for Real Projects,This mentorship focuses on Frontend Development with practical applications.,Available,,graduate,Senior,2,2025-03-10 00:00:00,0,1263,1,2,3
822,Computer Vision for Beginners,This mentorship focuses on Computer Vision with practical applications.,Available,,junior,Senior,8,2025-08-26 00:00:00,0,554,2,9,5
147,Backend Development for Real Projects,This mentorship focuses on Backend Development with practical applications.,Available,,senior,Junior,3,2025-10-13 00:00:00,0,911,1,1,4
2123,Introduction to Graphic Design,This mentorship focuses on Graphic Design with practical applications.,Available,,junior,Senior,7,2024-02-04 00:00:00,0,1134,3,16,2
360,Introduction to Natural Language Processing,This mentorship focuses on Natural Language Processing with practical applications.,Available,,freshman,Junior,2,2024-06-06 00:00:00,0,1480,2,10,3
2273,Product Design for Beginners,This mentorship focuses on Product Design with practical applications.,Available,,freshman,Mid,4,2024-11-20 00:00:00,0,809,3,15,3
815,Product Management for Beginners,This mentorship focuses on Product Management with practical applications.,Available,,junior,Beginner,6,2025-07-09 00:00:00,0,920,4,19,1
2760,Introduction to UI/UX Design,This mentorship focuses on UI/UX Design with practical applications.,Available,,sophomore,Senior,7,2025-09-27 00:00:00,0,1178,3,14,5
1803,Mastering Backend Development,This mentorship focuses on Backend Development with practical applications.,Available,,senior,Beginner,5,2025-08-30 00:00:00,0,432,1,1,3
794,Mastering Data Science,This mentorship focuses on Data Science with practical applications.,Available,,graduate,Mid,9,2025-09-30 00:00:00,0,1410,2,12,2
3027,Introduction to Full Stack Development,This mentorship focuses on Full Stack Development with practical applications.,Available,,sophomore,Mid,9,2025-08-03 00:00:00,0,692,1,3,3
2965,Mastering Motion Design,This mentorship focuses on Motion Design with practical applications.,Available,,graduate,Mid,4,2024-06-17 00:00:00,0,143,3,17,4
2367,Backend Development for Beginners,This mentorship focuses on Backend Development with practical applications.,Available,,freshman,Beginner,6,2025-09-27 00:00:00,1,709,1,1,3
1527,Introduction to Entrepreneurship,This mentorship focuses on Entrepreneurship with practical applications.,Available,,senior,Mid,10,2025-02-06 00:00:00,0,579,4,23,5
2222,Hands-on System Design Training,This mentorship focuses on System Design with practical applications.,Available,,sophomore,Senior,1,2025-06-28 00:00:00,0,15,1,6,5
372,Hands-on DevOps & Cloud Training,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,sophomore,Junior,2,2024-07-25 00:00:00,0,676,1,5,2
1518,Data Engineering for Beginners,This mentorship focuses on Data Engineering with practical applications.,Available,,graduate,Junior,4,2025-05-19 00:00:00,0,815,2,13,4
3008,Graphic Design for Real Projects,This mentorship focuses on Graphic Design with practical applications.,Available,,junior,Beginner,6,2025-08-25 00:00:00,1,169,3,16,5
1038,Hands-on Machine Learning Training,This mentorship focuses on Machine Learning with practical applications.,Available,,senior,Senior,4,2025-10-17 00:00:00,0,289,2,7,5
3120,Introduction to Full Stack Development,This mentorship focuses on Full Stack Development with practical applications.,Available,,freshman,Beginner,9,2025-06-12 00:00:00,0,1397,1,3,3
2948,Backend Development for Real Projects,This mentorship focuses on Backend Development with practical applications.,Available,,junior,Junior,3,2025-09-19 00:00:00,0,326,1,1,4
2012,Full Stack Development for Beginners,This mentorship focuses on Full Stack Development with practical applications.,Available,,senior,Senior,10,2024-09-12 00:00:00,0,1103,1,3,2
2997,Introduction to Branding,This mentorship focuses on Branding with practical applications.,Available,,graduate,Mid,6,2025-06-01 00:00:00,0,361,3,18,3
2545,Natural Language Processing for Real Projects,This mentorship focuses on Natural Language Processing with practical applications.,Available,,senior,Mid,2,2025-02-03 00:00:00,0,1295,2,10,5
749,Hands-on Motion Design Training,This mentorship focuses on Motion Design with practical applications.,Available,,freshman,Junior,7,2025-06-09 00:00:00,0,336,3,17,5
2983,Hands-on Graphic Design Training,This mentorship focuses on Graphic Design with practical applications.,Available,,freshman,Senior,3,2024-09-16 00:00:00,0,931,3,16,4
270,Introduction to Data Engineering,This mentorship focuses on Data Engineering with practical applications.,Available,,junior,Senior,5,2025-08-08 00:00:00,0,983,2,13,2
2226,Introduction to Full Stack Development,This mentorship focuses on Full Stack Development with practical applications.,Available,,sophomore,Beginner,10,2025-08-19 00:00:00,1,186,1,3,4
753,Hands-on Frontend Development Training,This mentorship focuses on Frontend Development with practical applications.,Available,,junior,Junior,8,2024-07-05 00:00:00,0,376,1,2,3
2117,Hands-on Motion Design Training,This mentorship focuses on Motion Design with practical applications.,Available,,freshman,Beginner,8,2025-10-14 00:00:00,0,1207,3,17,2
1274,Hands-on System Design Training,This mentorship focuses on System Design with practical applications.,Available,,graduate,Senior,3,2025-01-28 00:00:00,0,1315,1,6,3
1367,Backend Development for Beginners,This mentorship focuses on Backend Development with practical applications.,Available,,sophomore,Mid,6,2025-10-10 00:00:00,0,1367,1,1,1
1676,Mastering Motion Design,This mentorship focuses on Motion Design with practical applications.,Available,,junior,Senior,3,2024-06-13 00:00:00,0,364,3,17,3
253,System Design for Real Projects,This mentorship focuses on System Design with practical applications.,Available,,freshman,Junior,6,2025-07-16 00:00:00,0,627,1,6,4
1433,Mastering Full Stack Development,This mentorship focuses on Full Stack Development with practical applications.,Available,,sophomore,Mid,9,2025-09-12 00:00:00,0,323,1,3,5
1055,Mastering Data Analysis,This mentorship focuses on Data Analysis with practical applications.,Available,,senior,Senior,4,2025-09-22 00:00:00,0,270,2,11,4
2297,Entrepreneurship for Real Projects,This mentorship focuses on Entrepreneurship with practical applications.,Available,,sophomore,Junior,3,2025-09-17 00:00:00,0,1325,4,23,4
368,Mobile Development for Real Projects,This mentorship focuses on Mobile Development with practical applications.,Available,,senior,Mid,5,2025-04-06 00:00:00,0,365,1,4,5
3016,Introduction to Mobile Development,This mentorship focuses on Mobile Development with practical applications.,Available,,freshman,Beginner,9,2025-07-18 00:00:00,0,702,1,4,4
1090,DevOps & Cloud for Real Projects,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,senior,Junior,8,2025-02-25 00:00:00,0,754,1,5,3
1445,Hands-on Machine Learning Training,This mentorship focuses on Machine Learning with practical applications.,Available,,senior,Senior,5,2025-08-26 00:00:00,0,769,2,7,3
1798,Mastering DevOps & Cloud,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,sophomore,Junior,8,2025-01-08 00:00:00,0,359,1,5,4
1506,Career Coaching for Beginners,This mentorship focuses on Career Coaching with practical applications.,Available,,graduate,Mid,1,2024-11-17 00:00:00,0,780,4,22,3
2551,Full Stack Development for Real Projects,This mentorship focuses on Full Stack Development with practical applications.,Available,,sophomore,Junior,3,2025-06-18 00:00:00,0,1127,1,3,5
1660,Introduction to Frontend Development,This mentorship focuses on Frontend Development with practical applications.,Available,,graduate,Mid,10,2025-09-13 00:00:00,0,1382,1,2,4
1235,Mastering System Design,This mentorship focuses on System Design with practical applications.,Available,,senior,Mid,2,2025-10-11 00:00:00,0,996,1,6,4
1654,Mastering Product Design,This mentorship focuses on Product Design with practical applications.,Available,,graduate,Mid,7,2025-10-07 00:00:00,0,1364,3,15,4
2284,Introduction to Data Science,This mentorship focuses on Data Science with practical applications.,Available,,freshman,Junior,6,2025-05-23 00:00:00,0,1453,2,12,5
2861,Deep Learning for Beginners,This mentorship focuses on Deep Learning with practical applications.,Available,,senior,Beginner,3,2025-09-28 00:00:00,0,40,2,8,3
2989,Natural Language Processing for Real Projects,This mentorship focuses on Natural Language Processing with practical applications.,Available,,sophomore,Mid,1,2024-11-22 00:00:00,0,1307,2,10,4
421,Motion Design for Real Projects,This mentorship focuses on Motion Design with practical applications.,Available,,graduate,Junior,4,2025-10-01 00:00:00,0,1486,3,17,3
1625,UI/UX Design for Real Projects,This mentorship focuses on UI/UX Design with practical applications.,Available,,senior,Junior,2,2025-06-22 00:00:00,0,888,3,14,4
1827,Introduction to System Design,This mentorship focuses on System Design with practical applications.,Available,,sophomore,Mid,8,2025-10-07 00:00:00,0,556,1,6,5
1291,Mastering Data Analysis,This mentorship focuses on Data Analysis with practical applications.,Available,,graduate,Beginner,9,2025-02-06 00:00:00,0,1429,2,11,5
598,Machine Learning for Beginners,This mentorship focuses on Machine Learning with practical applications.,Available,,sophomore,Junior,10,2025-03-25 00:00:00,0,395,2,7,2
1168,Natural Language Processing for Real Projects,This mentorship focuses on Natural Language Processing with practical applications.,Available,,freshman,Senior,1,2025-01-15 00:00:00,0,399,2,10,4
2837,DevOps & Cloud for Beginners,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,junior,Junior,8,2024-07-20 00:00:00,0,55,1,5,2
1097,Mastering System Design,This mentorship focuses on System Design with practical applications.,Available,,graduate,Beginner,7,2025-10-17 00:00:00,0,649,1,6,2
2885,System Design for Real Projects,This mentorship focuses on System Design with practical applications.,Available,,senior,Senior,7,2025-01-12 00:00:00,0,1461,1,6,5
1243,Full Stack Development for Real Projects,This mentorship focuses on Full Stack Development with practical applications.,Available,,sophomore,Mid,3,2025-04-02 00:00:00,1,410,1,3,4
2299,Hands-on Product Management Training,This mentorship focuses on Product Management with practical applications.,Available,,sophomore,Junior,6,2025-08-30 00:00:00,0,1368,4,19,4
