ProgramId,Title,Description,Availability,Duration,EducationLevel,TargetLevel,Capacity,CreatedAt,ProgramPostStatus,MentorProfileId,DomainId,SubDomainId
1866,System Design for Real Projects,This mentorship focuses on System Design with practical applications.,Available,,senior,Beginner,2,2025-10-15 00:00:00,0,1069,1,6
2028,Hands-on Computer Vision Training,This mentorship focuses on Computer Vision with practical applications.,Available,,graduate,Junior,9,2025-04-22 00:00:00,0,191,2,9
2377,Hands-on Graphic Design Training,This mentorship focuses on Graphic Design with practical applications.,Available,,freshman,Junior,4,2024-05-07 00:00:00,0,731,3,16
1284,Hands-on Full Stack Development Training,This mentorship focuses on Full Stack Development with practical applications.,Available,,graduate,Junior,1,2025-05-31 00:00:00,1,1096,1,3
83,Graphic Design for Beginners,This mentorship focuses on Graphic Design with practical applications.,Available,,senior,Mid,10,2024-04-08 00:00:00,0,243,3,16
2716,Product Design for Beginners,This mentorship focuses on Product Design with practical applications.,Available,,graduate,Mid,3,2025-09-14 00:00:00,0,1175,3,15
1845,Hands-on Machine Learning Training,This mentorship focuses on Machine Learning with practical applications.,Available,,sophomore,Senior,8,2025-10-13 00:00:00,0,343,2,7
2843,Hands-on Mobile Development Training,This mentorship focuses on Mobile Development with practical applications.,Available,,junior,Beginner,5,2025-04-10 00:00:00,0,331,1,4
527,System Design for Beginners,This mentorship focuses on System Design with practical applications.,Available,,graduate,Beginner,3,2025-08-05 00:00:00,0,1065,1,6
1099,Hands-on Full Stack Development Training,This mentorship focuses on Full Stack Development with practical applications.,Available,,graduate,Junior,7,2025-10-09 00:00:00,0,994,1,3
2860,Introduction to Backend Development,This mentorship focuses on Backend Development with practical applications.,Available,,graduate,Beginner,8,2025-09-18 00:00:00,0,981,1,1
2119,Mastering Mobile Development,This mentorship focuses on Mobile Development with practical applications.,Available,,freshman,Mid,7,2025-03-01 00:00:00,0,1021,1,4
2351,Mastering Data Science,This mentorship focuses on Data Science with practical applications.,Available,,graduate,Junior,3,2025-07-22 00:00:00,0,838,2,12
2332,Computer Vision for Real Projects,This mentorship focuses on Computer Vision with practical applications.,Available,,sophomore,Senior,9,2025-09-21 00:00:00,0,710,2,9
2357,Project Management for Real Projects,This mentorship focuses on Project Management with practical applications.,Available,,graduate,Junior,7,2025-10-02 00:00:00,0,334,4,21
2300,Mastering Project Management,This mentorship focuses on Project Management with practical applications.,Available,,freshman,Mid,4,2025-08-31 00:00:00,0,1368,4,21
1349,Introduction to Frontend Development,This mentorship focuses on Frontend Development with practical applications.,Available,,freshman,Mid,6,2025-07-01 00:00:00,0,650,1,2
542,Backend Development for Real Projects,This mentorship focuses on Backend Development with practical applications.,Available,,freshman,Mid,4,2025-08-28 00:00:00,0,977,1,1
3159,Mastering Natural Language Processing,This mentorship focuses on Natural Language Processing with practical applications.,Available,,sophomore,Senior,2,2025-08-27 00:00:00,0,647,2,10
2186,Introduction to Product Design,This mentorship focuses on Product Design with practical applications.,Available,,junior,Mid,9,2024-05-23 00:00:00,0,363,3,15
3040,Mastering Backend Development,This mentorship focuses on Backend Development with practical applications.,Available,,graduate,Junior,2,2025-09-17 00:00:00,0,93,1,1
15,Mastering Product Design,This mentorship focuses on Product Design with practical applications.,Available,,graduate,Junior,8,2025-05-26 00:00:00,0,324,3,15
1669,Computer Vision for Beginners,This mentorship focuses on Computer Vision with practical applications.,Available,,freshman,Mid,4,2025-10-13 00:00:00,0,233,2,9
335,DevOps & Cloud for Beginners,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,junior,Junior,4,2025-07-14 00:00:00,0,814,1,5
1864,Hands-on System Design Training,This mentorship focuses on System Design with practical applications.,Available,,sophomore,Junior,8,2025-10-11 00:00:00,0,1069,1,6
2487,System Design for Beginners,This mentorship focuses on System Design with practical applications.,Available,,graduate,Beginner,4,2025-10-08 00:00:00,0,1247,1,6
1060,Hands-on System Design Training,This mentorship focuses on System Design with practical applications.,Available,,graduate,Senior,9,2024-10-31 00:00:00,0,1077,1,6
1579,System Design for Beginners,This mentorship focuses on System Design with practical applications.,Available,,freshman,Beginner,4,2024-07-29 00:00:00,0,422,1,6
2097,Mastering Business Analysis,This mentorship focuses on Business Analysis with practical applications.,Available,,senior,Junior,7,2025-10-17 00:00:00,0,1148,4,20
912,Entrepreneurship for Real Projects,This mentorship focuses on Entrepreneurship with practical applications.,Available,,senior,Senior,5,2025-10-13 00:00:00,0,791,4,23
156,Introduction to Deep Learning,This mentorship focuses on Deep Learning with practical applications.,Available,,sophomore,Senior,7,2025-07-30 00:00:00,0,534,2,8
1120,Branding for Beginners,This mentorship focuses on Branding with practical applications.,Available,,junior,Mid,4,2024-11-11 00:00:00,0,1299,3,18
3010,Graphic Design for Beginners,This mentorship focuses on Graphic Design with practical applications.,Available,,graduate,Mid,7,2025-10-12 00:00:00,0,169,3,16
2830,Business Analysis for Beginners,This mentorship focuses on Business Analysis with practical applications.,Available,,freshman,Junior,3,2025-10-14 00:00:00,0,1339,4,20
1865,Hands-on Mobile Development Training,This mentorship focuses on Mobile Development with practical applications.,Available,,graduate,Junior,3,2025-10-14 00:00:00,0,1069,1,4
2402,Introduction to DevOps & Cloud,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,graduate,Senior,8,2024-10-22 00:00:00,0,646,1,5
194,Hands-on Business Analysis Training,This mentorship focuses on Business Analysis with practical applications.,Available,,junior,Mid,2,2025-04-19 00:00:00,0,1212,4,20
523,System Design for Beginners,This mentorship focuses on System Design with practical applications.,Available,,senior,Junior,2,2025-09-18 00:00:00,0,66,1,6
600,DevOps & Cloud for Beginners,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,freshman,Beginner,4,2025-05-06 00:00:00,0,1084,1,5
1324,DevOps & Cloud for Beginners,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,freshman,Junior,2,2025-04-02 00:00:00,0,1460,1,5
2239,Introduction to System Design,This mentorship focuses on System Design with practical applications.,Available,,sophomore,Junior,7,2025-04-30 00:00:00,0,544,1,6
1982,Mastering System Design,This mentorship focuses on System Design with practical applications.,Available,,graduate,Junior,10,2025-10-14 00:00:00,0,1012,1,6
995,Backend Development for Real Projects,This mentorship focuses on Backend Development with practical applications.,Available,,senior,Mid,7,2025-09-18 00:00:00,0,732,1,1
2507,Natural Language Processing for Beginners,This mentorship focuses on Natural Language Processing with practical applications.,Available,,graduate,Mid,2,2024-08-01 00:00:00,0,1379,2,10
1945,Backend Development for Beginners,This mentorship focuses on Backend Development with practical applications.,Available,,sophomore,Senior,4,2024-12-18 00:00:00,0,223,1,1
1608,Introduction to Full Stack Development,This mentorship focuses on Full Stack Development with practical applications.,Available,,graduate,Mid,8,2025-07-19 00:00:00,0,409,1,3
762,Mastering Backend Development,This mentorship focuses on Backend Development with practical applications.,Available,,junior,Senior,8,2025-06-13 00:00:00,0,1008,1,1
1220,Mastering DevOps & Cloud,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,graduate,Senior,8,2025-09-06 00:00:00,0,277,1,5
1091,Full Stack Development for Real Projects,This mentorship focuses on Full Stack Development with practical applications.,Available,,junior,Beginner,3,2025-04-22 00:00:00,0,754,1,3
265,Data Analysis for Real Projects,This mentorship focuses on Data Analysis with practical applications.,Available,,senior,Mid,3,2025-10-16 00:00:00,0,235,2,11
3096,Hands-on Mobile Development Training,This mentorship focuses on Mobile Development with practical applications.,Available,,senior,Junior,7,2025-07-05 00:00:00,0,1192,1,4
754,System Design for Real Projects,This mentorship focuses on System Design with practical applications.,Available,,freshman,Beginner,8,2025-02-10 00:00:00,0,376,1,6
2936,System Design for Beginners,This mentorship focuses on System Design with practical applications.,Available,,freshman,Beginner,10,2025-08-22 00:00:00,0,1159,1,6
3106,Mastering Full Stack Development,This mentorship focuses on Full Stack Development with practical applications.,Available,,graduate,Junior,5,2025-09-14 00:00:00,0,123,1,3
2103,Hands-on Machine Learning Training,This mentorship focuses on Machine Learning with practical applications.,Available,,senior,Mid,3,2024-05-11 00:00:00,0,1377,2,7
2246,Business Analysis for Real Projects,This mentorship focuses on Business Analysis with practical applications.,Available,,graduate,Junior,8,2025-09-02 00:00:00,0,271,4,20
2923,Mastering Backend Development,This mentorship focuses on Backend Development with practical applications.,Available,,sophomore,Senior,10,2025-02-03 00:00:00,0,1208,1,1
467,Mastering Product Management,This mentorship focuses on Product Management with practical applications.,Available,,senior,Beginner,5,2025-09-28 00:00:00,0,1024,4,19
1075,Mastering Frontend Development,This mentorship focuses on Frontend Development with practical applications.,Available,,graduate,Beginner,10,2025-08-24 00:00:00,0,1030,1,2
1554,Mastering Product Design,This mentorship focuses on Product Design with practical applications.,Available,,junior,Mid,6,2025-03-27 00:00:00,0,1303,3,15
139,Mastering Product Design,This mentorship focuses on Product Design with practical applications.,Available,,junior,Junior,3,2025-02-05 00:00:00,0,1240,3,15
2370,Backend Development for Beginners,This mentorship focuses on Backend Development with practical applications.,Available,,junior,Junior,8,2024-11-03 00:00:00,0,552,1,1
2608,Mastering Backend Development,This mentorship focuses on Backend Development with practical applications.,Available,,junior,Mid,6,2025-06-03 00:00:00,0,652,1,1
2920,Introduction to Product Design,This mentorship focuses on Product Design with practical applications.,Available,,junior,Mid,6,2025-08-07 00:00:00,0,520,3,15
865,Mastering DevOps & Cloud,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,junior,Mid,6,2025-08-22 00:00:00,0,11,1,5
3198,Hands-on Motion Design Training,This mentorship focuses on Motion Design with practical applications.,Available,,graduate,Senior,10,2024-09-05 00:00:00,0,1400,3,17
561,Mastering Computer Vision,This mentorship focuses on Computer Vision with practical applications.,Available,,junior,Mid,5,2025-09-28 00:00:00,0,653,2,9
2163,Backend Development for Beginners,This mentorship focuses on Backend Development with practical applications.,Available,,senior,Senior,9,2024-02-15 00:00:00,0,1398,1,1
279,Motion Design for Beginners,This mentorship focuses on Motion Design with practical applications.,Available,,sophomore,Senior,4,2025-08-28 00:00:00,0,1289,3,17
802,Hands-on Machine Learning Training,This mentorship focuses on Machine Learning with practical applications.,Available,,graduate,Mid,9,2025-04-22 00:00:00,0,1404,2,7
3055,Full Stack Development for Real Projects,This mentorship focuses on Full Stack Development with practical applications.,Available,,sophomore,Senior,9,2024-07-04 00:00:00,0,1443,1,3
2933,Introduction to Frontend Development,This mentorship focuses on Frontend Development with practical applications.,Available,,graduate,Mid,3,2025-06-12 00:00:00,0,1449,1,2
1304,Introduction to Full Stack Development,This mentorship focuses on Full Stack Development with practical applications.,Available,,sophomore,Junior,7,2025-06-09 00:00:00,0,938,1,3
792,Branding for Beginners,This mentorship focuses on Branding with practical applications.,Available,,freshman,Senior,10,2025-06-28 00:00:00,0,1324,3,18
1359,Data Science for Real Projects,This mentorship focuses on Data Science with practical applications.,Available,,junior,Junior,7,2025-05-18 00:00:00,0,714,2,12
